,course_code,campus,year,name,description,credits,is_honours,restrictions,equivalent_string,co-req_string,pre-req_string,courses_in_equivalent_string,courses_in_co-req_string,courses_in_pre-req_string,winter_term_1,winter_term_2,summer_term_1,summer_term_2,duration_terms,pre_req_json
150,BIOL 417,UBCO,2023,BIOL 417 Evolutionary Ecology,"Advanced survey of the field of evolutionary ecology: the study of the ecological basis for the evolution of life histories, sex, mating strategies, and foraging strategies. Credit will only be granted for one of BIOL 417 or BIOL 517.",3,False,,,,"BIOL 308 and one of BIOL 202, STAT 230.",,,"BIOL 308,BIOL 202,STAT 230",False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""BIOL 308"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""N_OF"",""value"":1,""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""BIOL 202"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""STAT 230"",""childNodes"":[]}]}]}"
151,BIOL 420C,UBCO,2023,BIOL 420C Special Topics in Biology - ANIMAL BIOMEC,"With permission of the department head, this course may be taken more than once with a different topic. Credit will be granted for only one of BIOL 420 and BIOL 520 when the subject matter is of the same nature.",3,False,,,,,,,,False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
152,BIOL 420N,UBCO,2023,BIOL 420N Special Topics in Biology - COMM SCI DIG MED,"With permission of the department head, this course may be taken more than once with a different topic. Credit will be granted for only one of BIOL 420 and BIOL 520 when the subject matter is of the same nature.",3,False,,,,,,,,False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
153,BIOL 420W,UBCO,2023,BIOL 420W Special Topics in Biology - ANIMAL MICROB,"With permission of the department head, this course may be taken more than once with a different topic. Credit will be granted for only one of BIOL 420 and BIOL 520 when the subject matter is of the same nature.",3,False,,,,,,,,False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
154,BIOL 422,UBCO,2023,BIOL 422 Conservation Biology,"Scientific basis of conservation biology. Analysis of demographic data, population models, and extinction risks. Examine complex habitat, landscape, genetic, and trophic interactions that affect populations. Conservation approaches including habitat planning, reserve design, surrogacy, and policy. Credit will be granted for only one of BIOL 422 or BIOL 513.",3,False,,,,BIOL 308.,,,BIOL 308,False,True,False,False,1,"{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""BIOL 308"",""childNodes"":[]}"
155,BIOL 424,UBCO,2023,"BIOL 424 Global Food Systems: Society, Ecology, Sustainability","Evaluating food system sustainability issues, including management and technology alternatives, through the lenses of (1) systems-analytic (i.e., life cycle) thinking and tools; and (2) sustainable scale (relative to ecological carrying capacity), distributive justice, and efficient allocation. Credit will be granted for only one of BIOL 424 or MGMT 470.",3,False,,MGMT 470,,(Third-year standing.),MGMT 470,,,True,False,False,False,1,"{""type"":""INNER"",""subtype"":""Year"",""value"":""3"",""childNodes"":[]}"
156,BIOL 426,UBCO,2023,BIOL 426 Cancer Biology,"The molecular and cellular basis of cancer. Introduction to principles of oncology including prevention, diagnosis and treatment.",3,False,,,,"One of BIOL 311, BIOC 304 and all of BIOL 200, BIOL 265, BIOL 318.",,,"BIOL 311,BIOC 304,BIOL 200,BIOL 265,BIOL 318",False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""INNER"",""subtype"":""N_OF"",""value"":1,""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""BIOL 311"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""BIOC 304"",""childNodes"":[]}]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""BIOL 200"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""BIOL 265"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""BIOL 318"",""childNodes"":[]}]}"
157,BIOL 440,UBCO,2023,BIOL 440 Honours Thesis,"Students undertake a research project on a specific topic as agreed upon by the faculty member and the student. A written thesis is required, with a public presentation of the thesis in the form of a poster or a seminar.",6,True,,,,(Permission of the department head and course supervisor.),,,,True,True,False,False,2,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""department head"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""course supervisor"",""childNodes"":[]}]}"
158,BIOL 452E,UBCO,2023,BIOL 452E Directed Studies in Biology - AVIAN SCAVENGERS,Allows investigation on a specific topic as agreed upon by the faculty member and the student. Permission of the Biology department head required. No more than 6 credits with the same supervisor. No more than 9 credits per academic year.,3,False,,,,,,,,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
159,BIOL 452H,UBCO,2023,BIOL 452H Directed Studies in Biology - SCENT IN PLANTS,Allows investigation on a specific topic as agreed upon by the faculty member and the student. Permission of the Biology department head required. No more than 6 credits with the same supervisor. No more than 9 credits per academic year.,6,False,,,,,,,,True,True,False,False,2,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
160,BIOL 452I,UBCO,2023,BIOL 452I Directed Studies in Biology - AMF FUNGI,Allows investigation on a specific topic as agreed upon by the faculty member and the student. Permission of the Biology department head required. No more than 6 credits with the same supervisor. No more than 9 credits per academic year.,6,False,,,,,,,,True,True,False,False,2,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
161,BIOL 452J,UBCO,2023,BIOL 452J Directed Studies in Biology - FIRE VS LOGGING,Allows investigation on a specific topic as agreed upon by the faculty member and the student. Permission of the Biology department head required. No more than 6 credits with the same supervisor. No more than 9 credits per academic year.,6,False,,,,,,,,True,True,False,False,2,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
162,BIOL 452K,UBCO,2023,BIOL 452K Directed Studies in Biology - MAMMALS/WILDFIRE,Allows investigation on a specific topic as agreed upon by the faculty member and the student. Permission of the Biology department head required. No more than 6 credits with the same supervisor. No more than 9 credits per academic year.,3,False,,,,,,,,False,True,False,False,1,"{""type"":""LEAF"",""subtype"":""COURSE"",""value"":"""",""childNodes"":[]}"
163,BIOL 459,UBCO,2023,BIOL 459 Behavioural Ecology,"Ecological and evolutionary basis for behaviour, the role of behaviour in enabling an organism to adapt to its environment. Topics include optimization and game theoretic approaches, foraging, sociality, mating, and parental care.",3,False,,,,BIOL 201.,,,BIOL 201,True,False,False,False,1,"{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""BIOL 201"",""childNodes"":[]}"
164,BIOL 461,UBCO,2023,BIOL 461 Cell Signaling,"Signal transduction mechanisms of cells as mediators of responses to their environments. Interplay between signaling pathways, and relationships between signaling defects, disease, and therapeutic agents, with a focus on eukaryotic cells. Credit will be granted for only one of BIOL 461 or BIOL 420A when the subject matter is of the same nature.",3,False,,,,"BIOL 200 and one of BIOL 311, BIOC 304.",,,"BIOL 200,BIOL 311,BIOC 304",False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""BIOL 200"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""N_OF"",""value"":1,""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""BIOL 311"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""BIOC 304"",""childNodes"":[]}]}]}"
165,BIOL 501,UBCO,2023,BIOL 501 Biology Seminar,Required for all Biology M.Sc. students. Based on Biology seminar speakers and their research programs. Students will attend the seminars and learn skills required to critically evaluate the underlying research.,3,False,This course is restricted to students in one of these programs: MSC-O,,,,,,,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
166,BIOL 513,UBCO,2023,BIOL 513 Conservation Biology,"Scientific basis of conservation biology. Obtain and analyze demographic data, develop population models, and project extinction risks. Complex habitat, landscape, genetic, and trophic interactions that affect population dynamics. Conservation approaches including habitat planning, reserve design, surrogacy, and policy. Credit will be granted for only one of BIOL 422 or BIOL 513.",3,False,"This course is restricted to students in one of these programs: MA-O,MASC-O,MED-O,MENG-O,MFA-O,MM-O,MSC-O,MSN-O,MSW-O,PHD-O",,,,,,,False,True,False,False,1,"{""type"":""LEAF"",""subtype"":""COURSE"",""value"":"""",""childNodes"":[]}"
167,BIOL 517,UBCO,2023,BIOL 517 Evolutionary Ecology,"Advanced survey of the field of evolutionary ecology: the study of the ecological basis for the evolution of life histories, sex, mating strategies, and foraging strategies. Credit will only be granted for one of BIOL 417 or BIOL 517.",3,False,,,,,,,,False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
168,BIOL 520C,UBCO,2023,BIOL 520C Special Topics in Biology - STAT MOD BIOL DT,"With permission of the department head, this course may be taken more than once with a different topic. Credit will be granted for only one of BIOL 520 or BIOL 420 when the subject matter is of the same nature.",3,False,"This course is restricted to students in one of these programs: MA-O,MASC-O,MED-O,MENG-O,MFA-O,MM-O,MSC-O,MSN-O,MSW-O,PHD-O",,,,,,,False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
169,BIOL 520D,UBCO,2023,BIOL 520D Special Topics in Biology - DATA MANAGEMENT,"With permission of the department head, this course may be taken more than once with a different topic. Credit will be granted for only one of BIOL 520 or BIOL 420 when the subject matter is of the same nature.",1,False,"This course is restricted to students in one of these programs: MA-O,MASC-O,MED-O,MENG-O,MFA-O,MM-O,MSC-O,MSN-O,MSW-O,PHD-O",,,,,,,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
170,BIOL 520E,UBCO,2023,BIOL 520E Special Topics in Biology - SYNTHESISSTATS,"With permission of the department head, this course may be taken more than once with a different topic. Credit will be granted for only one of BIOL 520 or BIOL 420 when the subject matter is of the same nature.",1,False,"This course is restricted to students in one of these programs: MA-O,MASC-O,MED-O,MENG-O,MFA-O,MM-O,MSC-O,MSN-O,MSW-O,PHD-O",,,,,,,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
171,BIOL 520F,UBCO,2023,BIOL 520F Special Topics in Biology - SCIENTIFICCOLLAB,"With permission of the department head, this course may be taken more than once with a different topic. Credit will be granted for only one of BIOL 520 or BIOL 420 when the subject matter is of the same nature.",1,False,"This course is restricted to students in one of these programs: MA-O,MASC-O,MED-O,MENG-O,MFA-O,MM-O,MSC-O,MSN-O,MSW-O,PHD-O",,,,,,,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
172,BIOL 520I,UBCO,2023,BIOL 520I Special Topics in Biology - ECOLOGYEVOLUTION,"With permission of the department head, this course may be taken more than once with a different topic. Credit will be granted for only one of BIOL 520 or BIOL 420 when the subject matter is of the same nature.",1,False,"This course is restricted to students in one of these programs: MA-O,MASC-O,MED-O,MENG-O,MFA-O,MM-O,MSC-O,MSN-O,MSW-O,PHD-O",,,,,,,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
173,BIOL 552C,UBCO,2023,BIOL 552C Directed Studies in Biology - CONSERV GENOMICS,Allows investigation on a specific topic as agreed upon by the supervisory committee and the student. This course may be taken more than once with a different topic. No more than 6 credits may be completed with the same instructor.,3,False,"This course is restricted to students in one of these programs: MA-O,MASC-O,MED-O,MENG-O,MFA-O,MM-O,MSC-O,MSN-O,MSW-O,PHD-O",,,(Permission of the graduate program advisor and the course instructor.),,,,False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""graduate program advisor"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""course instructor"",""childNodes"":[]}]}"
174,BIOL 552S,UBCO,2023,BIOL 552S Directed Studies in Biology - ECOL RESTOR ARID,Allows investigation on a specific topic as agreed upon by the supervisory committee and the student. This course may be taken more than once with a different topic. No more than 6 credits may be completed with the same instructor.,3,False,"This course is restricted to students in one of these programs: MA-O,MASC-O,MED-O,MENG-O,MFA-O,MM-O,MSC-O,MSN-O,MSW-O,PHD-O",,,(Permission of the graduate program advisor and the course instructor.),,,,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""graduate program advisor"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""course instructor"",""childNodes"":[]}]}"
175,BIOL 552U,UBCO,2023,BIOL 552U Directed Studies in Biology - PLNT MICROBE INT,Allows investigation on a specific topic as agreed upon by the supervisory committee and the student. This course may be taken more than once with a different topic. No more than 6 credits may be completed with the same instructor.,3,False,"This course is restricted to students in one of these programs: MA-O,MASC-O,MED-O,MENG-O,MFA-O,MM-O,MSC-O,MSN-O,MSW-O,PHD-O",,,(Permission of the graduate program advisor and the course instructor.),,,,True,True,False,False,2,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""graduate program advisor"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""course instructor"",""childNodes"":[]}]}"
176,BIOL 552V,UBCO,2023,BIOL 552V Directed Studies in Biology - HEALTH NUTRITION,Allows investigation on a specific topic as agreed upon by the supervisory committee and the student. This course may be taken more than once with a different topic. No more than 6 credits may be completed with the same instructor.,3,False,"This course is restricted to students in one of these programs: MA-O,MASC-O,MED-O,MENG-O,MFA-O,MM-O,MSC-O,MSN-O,MSW-O,PHD-O",,,(Permission of the graduate program advisor and the course instructor.),,,,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""graduate program advisor"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""course instructor"",""childNodes"":[]}]}"
177,BIOL 552W,UBCO,2023,BIOL 552W Directed Studies in Biology - NUTRITION EDUC,Allows investigation on a specific topic as agreed upon by the supervisory committee and the student. This course may be taken more than once with a different topic. No more than 6 credits may be completed with the same instructor.,3,False,"This course is restricted to students in one of these programs: MA-O,MASC-O,MED-O,MENG-O,MFA-O,MM-O,MSC-O,MSN-O,MSW-O,PHD-O",,,(Permission of the graduate program advisor and the course instructor.),,,,False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""graduate program advisor"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""PERMISSION"",""value"":""course instructor"",""childNodes"":[]}]}"
178,BIOL 599,UBCO,2024,BIOL 599 M.Sc. Thesis,Pass/Fail.,21,False,"This course is restricted to students in one of these programs: MA-O,MASC-O,MED-O,MENG-O,MFA-O,MM-O,MSC-O,MSN-O,MSW-O,PHD-O",,,,,,,True,True,True,True,2,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
179,BIOL 699,UBCO,2024,BIOL 699 Ph.D. Thesis,Pass/Fail.,0,False,"This course is restricted to students in one of these programs: MA-O,MASC-O,MED-O,MENG-O,MFA-O,MM-O,MSC-O,MSN-O,MSW-O,PHD-O",,,,,,,True,True,True,True,2,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
